StateID,ActID,RewardID,NextStateID,Done,CostID,StateIdMod,ActIdMod,RewardIdMod,NextStateIdMod,CostIdMod,Weight,Probability
"[18, 4]",[17],[64],"[18, 5]",[False],[0],"[0.004629215000000009, 0.0075556999999999985]",[0.0034705674999999745],[0.00541664123535146],"[0.0044735424999999725, 0.0019689794350000057]",[0.0],3,0.125
"[18, 5]",[3],[53],"[18, 6]",[False],[0],"[0.0065340699999999925, 0.007201670000000002]",[0.004085580000000004],[0.00428163528442395],"[0.008107500000000035, 0.005099530000000001]",[0.0],1,0.03225806451612903
"[18, 6]",[3],[51],"[19, 7]",[False],[0],"[0.008107500000000035, 0.005099530000000001]",[0.005007650000000001],[0.008531990051269476],"[0.0009434400000000159, 0.002974370000000009]",[0.0],1,0.09090909090909091
"[19, 7]",[34],[57],"[19, 7]",[False],[0],"[0.0030624700000000376, 0.006094555000000007]",[0.04591784000000002],[0.0014702606201171756],"[0.007189710000000014, 0.0051966100000000095]",[0.0],2,0.09523809523809523
"[19, 7]",[15],[49],"[19, 8]",[False],[0],"[0.004902020000000005, 0.008274770000000006]",[0.008940779999999973],[0.008378372192382891],"[0.00968070000000004, 0.0030512499999999915]",[0.0],1,0.047619047619047616
"[19, 8]",[5],[48],"[20, 9]",[False],[0],"[0.00968070000000004, 0.0030512499999999915]",[0.0026181],[0.003509254455566463],"[0.005365440000000006, 0.00048574000000000707]",[0.0],1,0.024390243902439025
"[4, 4]",[0],[57],"[4, 6]",[False],[0],"[0.005130121230468777, 0.001163154113769535]",[-0.5975287890258789],[0.0061861568316817165],"[0.004972390983886722, 0.004716242436523434]",[0.0],13,0.34210526315789475
"[4, 6]",[0],[54],"[4, 8]",[False],[0],"[0.004782774531250013, 0.0040411757421874965]",[-0.619056270625],[0.0022958064824343503],"[0.008302009062500039, 0.007903299296875]",[0.0],9,0.21428571428571427
"[4, 8]",[0],[47],"[5, 11]",[False],[0],"[0.0071892185937500255, 0.0072355362500000076]",[-0.6428807396875001],[0.009792611300945405],"[0.004445775625000025, 0.0015891885937499971]",[0.0],7,0.22580645161290322
"[5, 11]",[0],[42],"[6, 13]",[False],[0],"[0.003741030039062553, 0.005814752089843748]",[-0.4466986519921875],[0.0030703432112932118],"[0.0053336450781250565, 0.005732168964843744]",[0.0],10,0.3125
"[6, 13]",[0],[42],"[8, 15]",[False],[0],"[0.007201847499999966, 0.003586037499999974]",[-0.35842474],[0.0018083143234252398],"[0.0015201624999999913, 0.001296662500000009]",[0.0],3,0.11538461538461539
"[8, 15]",[0],[41],"[9, 16]",[False],[0],"[0.0012721500000000413, 0.001985450000000019]",[-0.33556260000000004],[0.002150096893310605],"[0.008503900000000031, 0.009124529999999992]",[0.0],1,0.0625
"[11, 18]",[26],[32],"[13, 18]",[False],[0],"[0.006421715000000034, 0.004617152499999989]",[0.004714164999999996],[0.004396991729736455],"[0.008074192500000023, 0.006749295000000034]",[0.0],3,0.3
"[13, 18]",[26],[36],"[16, 19]",[False],[0],"[0.009447770000000024, 0.008197300000000008]",[0.006049789999999947],[0.009807052612304724],"[0.0016713000000000144, 0.0002961000000000196]",[0.0],1,0.14285714285714285
"[16, 19]",[34],[32],"[18, 18]",[False],[0],"[0.002677617499999979, 0.0026489650000000014]",[0.31694302250000006],[0.0012320327758788552],"[0.005092212500000016, 0.004975435000000018]",[0.0],3,0.6
"[18, 18]",[34],[38],"[20, 18]",[False],[0],"[0.003941270000000042, 0.006970159999999993]",[0.13704697000000002],[0.0028112602233887306],"[0.005687129999999992, 0.0037940699999999723]",[0.0],1,0.25
"[20, 18]",[34],[36],"[22, 17]",[False],[0],"[0.007310429999999986, 0.0035505849999999846]",[0.494809125],[0.0003023529052734522],"[0.008032074999999996, 0.0014303350000000135]",[0.0],2,0.6666666666666666
"[22, 17]",[34],[36],"[24, 15]",[False],[0],"[0.006986815000000004, 0.002769489375000026]",[0.7712452625],[0.00037175059318559495],"[0.005614948750000001, 0.0037383143749999594]",[0.0],5,1.0
"[24, 15]",[34],[48],"[26, 14]",[False],[0],"[0.0062369699999999945, 0.005234679999999955]",[0.5450394250000001],[0.005604095458984409],"[0.0023611000000000083, 0.0018587450000000054]",[0.0],2,0.2857142857142857
"[26, 14]",[34],[49],"[27, 12]",[False],[0],"[0.001927860000000007, 0.0034345699999999806]",[0.64509525],[0.005284938812255871],"[0.006030680000000023, 0.007557210000000002]",[0.0],1,0.5
"[27, 12]",[34],[46],"[28, 11]",[False],[0],"[0.004413288750000034, 0.006772021249999975]",[0.5574143575000001],[0.0018460655212401804],"[0.005966887500000094, 0.0030867062499999997]",[0.0],4,0.8
"[28, 11]",[34],[55],"[29, 9]",[False],[0],"[0.007619020000000053, 0.002168600000000005]",[0.55491837],[0.003307819366455111],"[0.006839440000000004, 0.008545600000000009]",[0.0],1,0.14285714285714285
"[29, 9]",[34],[58],"[30, 8]",[False],[0],"[0.008763656875, 0.004654583749999991]",[0.3291990775000001],[0.0010145437717437623],"[0.0054827812499999955, 0.006674603749999994]",[0.0],5,0.625
"[30, 8]",[34],[61],"[30, 6]",[False],[0],"[0.0037143600000000103, 0.0018124300000000038]",[0.63126415],[0.007837524414062576],"[0.007975969999999982, 0.006280890000000008]",[0.0],1,0.09090909090909091
"[30, 6]",[34],[65],"[30, 4]",[False],[0],"[0.007975969999999982, 0.006280890000000008]",[0.67301983],[0.0009884834289551978],"[0.009696870000000007, 0.009705310000000002]",[0.0],1,0.2
"[30, 4]",[34],[67],"[30, 3]",[False],[0],"[0.009696870000000007, 0.009705310000000002]",[0.49525683],[0.005251293182373077],"[0.009002780000000026, 0.007573920000000003]",[0.0],1,1.0
"[30, 3]",[34],[69],"[30, 2]",[False],[0],"[0.009002780000000026, 0.007573920000000003]",[0.43809750000000003],[0.006656227111816392],"[0.006443769999999998, 0.006871490000000001]",[0.0],1,1.0
"[30, 2]",[34],[71],"[30, 1]",[False],[0],"[0.006443769999999998, 0.006871490000000001]",[0.38188268000000003],[0.005250301361084014],"[0.002247370000000009, 0.00757442]",[0.0],1,1.0
"[30, 1]",[34],[72],"[29, 1]",[False],[0],"[0.002247370000000009, 0.00757442]",[0.304701],[0.009985427856445475],"[0.006666350000000017, 0.00020686999999999962]",[0.0],1,1.0
"[29, 1]",[34],[74],"[29, 0]",[False],[0],"[0.006666350000000017, 0.00020686999999999962]",[0.21102864000000002],[3.686904907238345e-05],"[3.145000000001792e-05, 0.005181240000000004]",[0.0],1,0.3333333333333333
"[24, 0]",[34],[72],"[23, 0]",[False],[0],"[0.003208365628662127, 0.0009501209667968774]",[0.6807551608422853],[0.0023371427273379403],"[0.004466055992431666, -0.015818757530517577]",[0.0],14,0.7
"[23, 0]",[34],[75],"[22, 0]",[False],[0],"[0.0036226115078735518, -0.007628111101379391]",[0.6928242884893798],[0.007142758712871162],"[0.0034916972418213253, -0.0246987438885498]",[0.0],16,0.6666666666666666
"[22, 0]",[34],[74],"[22, 0]",[False],[0],"[0.009541025000000005, 0.004019725000000002]",[0.21524431500000007],[0.005843505859375073],"[0.0019104700000000217, -0.0011113700000000004]",[0.0],2,0.06666666666666667
"[22, 0]",[11],[72],"[21, 1]",[False],[0],"[0.0018912500000000075, 0.006734660000000003]",[0.00299148999999997],[0.005079441070556759],"[0.005284790000000027, 0.0026599600000000046]",[0.0],1,0.03333333333333333
"[21, 1]",[0],[70],"[20, 2]",[False],[0],"[0.005284790000000027, 0.0026599600000000046]",[-0.06099772000000003],[0.004529571533203155],"[0.009858380000000007, 0.002934840000000001]",[0.0],1,0.3333333333333333
"[20, 2]",[0],[68],"[20, 3]",[False],[0],"[0.009858380000000007, 0.002934840000000001]",[-0.019895010000000046],[0.006034774780273512],"[0.006021200000000011, 0.0021822000000000005]",[0.0],1,0.09090909090909091
"[20, 3]",[0],[66],"[20, 4]",[False],[0],"[0.006021200000000011, 0.0021822000000000005]",[-0.041702720000000026],[0.0064496421813965595],"[0.0036926400000000317, 0.0019747100000000045]",[0.0],1,0.1
"[20, 4]",[19],[66],"[20, 5]",[False],[0],"[0.006652539156494115, 0.00820322252319336]",[0.009663210950927701],[0.007698842182290017],"[0.0065655062646484755, 0.001961636297297365]",[0.0],14,0.25925925925925924
"[20, 5]",[34],[67],"[20, 5]",[False],[0],"[0.006867335606060072, 0.001770946164728603]",[0.027379848608993104],[0.00034500698814113155],"[0.007127524323113928, 0.0013364644145484553]",[0.0],35,0.5223880597014925
"[20, 5]",[9],[62],"[20, 6]",[False],[0],"[0.003505000000000043, 0.00806212]",[0.008386649999999963],[0.0016942787170409583],"[0.00513048, 0.004352439999999996]",[0.0],1,0.014925373134328358
"[20, 6]",[34],[65],"[20, 6]",[False],[0],"[0.004955139260177606, 0.005156134727325439]",[0.12023575439445501],[0.00867735403116988],"[0.0072331249172210635, 0.002400255284233096]",[0.0],19,0.41304347826086957
"[20, 6]",[34],[58],"[21, 6]",[False],[0],"[0.008790358750000012, 0.0032818549999999967]",[0.06672817375000004],[0.0056505632400512575],"[0.000839830000000057, 0.0018636937499999957]",[0.0],4,0.08695652173913043
"[21, 6]",[15],[60],"[21, 7]",[False],[0],"[0.0006125600000000276, 0.009085530000000005]",[0.007131869999999976],[0.0025848388671874875],"[0.003923420000000026, 0.003907180000000001]",[0.0],1,0.02127659574468085
"[21, 7]",[34],[53],"[21, 7]",[False],[0],"[0.0031145868750000628, 0.0069191293750000046]",[0.22295548437500007],[0.008439798355102572],"[0.0071377193750000335, 0.0015952490625000034]",[0.0],6,0.2222222222222222
"[21, 7]",[34],[56],"[22, 7]",[False],[0],"[0.006638530625000043, 0.007707566250000011]",[0.10808556687500005],[0.0038354957103728243],"[0.0009409389062499905, 0.005255412187500008]",[0.0],7,0.25925925925925924
"[22, 7]",[34],[58],"[22, 7]",[False],[0],"[0.005183039492187538, 0.0061257912500000036]",[0.08647105847656254],[0.006843203380703825],"[0.009261180273437527, 0.004213994707031257]",[0.0],10,0.35714285714285715
"[22, 7]",[34],[56],"[23, 7]",[False],[0],"[0.008242607500000023, 0.005976210000000015]",[0.14676754125000008],[0.002036216259002674],"[0.002216446250000009, 0.0025570475000000117]",[0.0],4,0.14285714285714285
"[23, 7]",[34],[57],"[23, 7]",[False],[0],"[0.0023908615624999904, 0.008461223750000002]",[0.16799280468750005],[0.005324243307113724],"[0.0067340056250000165, 0.004511427500000003]",[0.0],6,0.2608695652173913
"[23, 7]",[34],[56],"[23, 6]",[False],[0],"[0.002851522500000014, 0.00217757437500001]",[0.19746238000000005],[0.007854219675063986],"[0.006150000625000018, 0.007490966875000001]",[0.0],5,0.21739130434782608
"[3, 14]",[0],[36],"[4, 15]",[False],[0],"[0.001435225937499977, 0.00388982562500002]",[-0.1386701978125],[0.00633512377738963],"[0.007109136875000012, 0.006106606249999999]",[0.0],6,0.3157894736842105
"[4, 15]",[0],[34],"[6, 17]",[False],[0],"[0.005926962500000001, 0.005540053749999959]",[-0.3683612287500001],[0.0014078950881959047],"[0.003771193750000009, 0.003499082500000009]",[0.0],4,0.25
"[6, 17]",[0],[33],"[8, 18]",[False],[0],"[0.007659575000000026, 0.004973894999999987]",[-0.09093773000000005],[0.0022902202606201547],"[0.008243330000000007, 0.005997295000000003]",[0.0],2,0.2222222222222222
"[8, 18]",[3],[33],"[11, 19]",[False],[0],"[0.00804700000000004, 0.005906220000000007]",[4.822999999995296e-05],[0.001151390075683609],"[0.00021859999999999762, 0.0039050400000000245]",[0.0],1,0.3333333333333333
"[11, 19]",[17],[35],"[13, 19]",[False],[0],"[0.0010308000000000383, 0.0021152950000000153]",[0.0073452799999999905],[0.003801870346069462],"[0.003999515000000011, 0.006431685000000019]",[0.0],2,0.5
"[13, 19]",[34],[34],"[15, 19]",[False],[0],"[0.0038762375000000477, 0.006065115000000008]",[0.07115491250000004],[0.0016521191596985015],"[0.007165099999999999, 0.004536225000000003]",[0.0],3,0.6
"[15, 19]",[34],[34],"[18, 19]",[False],[0],"[0.00721060999999997, 0.008640005000000004]",[0.29383388750000006],[0.005889270305633538],"[0.0006145674999999858, 0.0015441350000000003]",[0.0],3,0.5
"[18, 19]",[34],[37],"[20, 17]",[False],[0],"[0.0023398525000000066, 0.001309917499999978]",[0.5841475625000001],[0.0095211076736451],"[0.004183930000000009, 0.006956255000000003]",[0.0],3,0.5
"[20, 17]",[34],[37],"[22, 17]",[False],[0],"[0.0030094000000000024, 0.009507299999999977]",[0.38155413],[0.008524780273437492],"[0.0032351500000000165, 0.0002183999999999884]",[0.0],1,0.16666666666666666
"[24, 15]",[34],[46],"[25, 14]",[False],[0],"[0.0010505350000000052, 0.005250419999999997]",[0.5673142200000001],[0.002283182144165074],"[0.007147485000000004, 0.001317535000000019]",[0.0],2,0.2857142857142857
"[25, 14]",[34],[49],"[27, 12]",[False],[0],"[0.007147485000000004, 0.001317535000000019]",[0.656272095],[0.004596767425537144],"[0.0008966050000000069, 0.005160745000000015]",[0.0],2,0.5
"[27, 12]",[34],[50],"[28, 10]",[False],[0],"[0.001763579999999999, 0.0036613299999999974]",[0.66852969],[0.004565334320068438],"[0.002671410000000006, 0.007198050000000001]",[0.0],1,0.2
"[28, 10]",[34],[54],"[29, 8]",[False],[0],"[0.002671410000000006, 0.007198050000000001]",[0.7616019900000001],[0.0021454429626464287],"[0.0008209800000000007, 0.008408039999999992]",[0.0],1,0.25
"[29, 8]",[34],[57],"[29, 7]",[False],[0],"[0.0008209800000000007, 0.008408039999999992]",[0.68845689],[0.006068305969238403],"[0.006061659999999998, 0.0014465900000000028]",[0.0],1,0.3333333333333333
"[29, 7]",[34],[61],"[29, 5]",[False],[0],"[0.006061659999999998, 0.0014465900000000028]",[0.72153035],[0.0016448402404785917],"[0.008544369999999997, 0.0036584100000000026]",[0.0],1,0.5
"[29, 5]",[34],[63],"[29, 4]",[False],[0],"[0.008544369999999997, 0.0036584100000000026]",[0.52893928],[0.007591838836669909],"[0.008437800000000025, 0.0006848700000000041]",[0.0],1,0.07142857142857142
"[29, 4]",[34],[66],"[29, 2]",[False],[0],"[0.008437800000000025, 0.0006848700000000041]",[0.49107865],[0.001645698547363312],"[0.006305919999999994, 0.008657900000000003]",[0.0],1,1.0
"[29, 2]",[34],[68],"[29, 1]",[False],[0],"[0.006305919999999994, 0.008657900000000003]",[0.57109913],[0.009700698852539137],"[0.002143070000000054, 0.004630420000000005]",[0.0],1,0.5
"[29, 1]",[34],[71],"[28, 0]",[False],[0],"[0.002143070000000054, 0.004630420000000005]",[0.5019904199999999],[0.004300251007080152],"[0.005827959999999986, 0.0023307099999999997]",[0.0],1,0.3333333333333333
"[19, 0]",[34],[79],"[18, 0]",[False],[0],"[0.005624678970636119, -0.00971704638311803]",[0.6199282607322725],[0.0017548574161172694],"[0.005256699077110339, -0.02496522150157511]",[0.0],25,0.5434782608695652
"[18, 0]",[0],[67],"[18, 2]",[False],[0],"[0.008821400000000024, 0.009592040000000003]",[-0.07462064000000002],[0.008546428680419908],"[0.002922269999999994, 0.00020757000000000067]",[0.0],1,0.02
"[18, 2]",[0],[66],"[17, 2]",[False],[0],"[0.002922269999999994, 0.00020757000000000067]",[-0.0068010200000000465],[0.0007063293457031557],"[0.008631200000000042, 0.009127590000000001]",[0.0],1,0.125
"[17, 2]",[0],[63],"[17, 3]",[False],[0],"[0.008631200000000042, 0.009127590000000001]",[-0.08459181000000005],[0.00897676467895502],"[0.0058710400000000305, 0.009992440000000003]",[0.0],1,0.07692307692307693
"[17, 3]",[12],[62],"[17, 4]",[False],[0],"[0.0058710400000000305, 0.009992440000000003]",[0.004351149999999963],[0.00769432067871088],"[0.0045707600000000435, 0.0056336000000000025]",[0.0],1,0.08333333333333333
"[17, 4]",[24],[65],"[17, 5]",[False],[0],"[0.00723177173161225, 0.008075294900801167]",[0.003606670621510974],[0.004431493789764826],"[0.00706566823344921, 0.0007350571149558841]",[0.0],40,0.25316455696202533
"[17, 5]",[33],[64],"[17, 5]",[False],[0],"[0.008982831187195653, 0.002587033347949805]",[0.00042163673944679327],[0.009018447676537034],"[0.00942286745031399, 0.003076491421068495]",[0.0],129,0.6649484536082474
"[17, 5]",[5],[59],"[17, 6]",[False],[0],"[0.004468900000000034, 0.005788210000000004]",[0.00324409999999996],[0.002547321319580199],"[0.005790700000000018, 0.003207200000000004]",[0.0],1,0.005154639175257732
"[17, 6]",[21],[58],"[17, 6]",[False],[0],"[0.005790700000000018, 0.003207200000000004]",[0.0017286799999999703],[0.005633754730224597],"[0.008088200000000026, 0.0066639100000000055]",[0.0],1,0.045454545454545456
"[17, 6]",[34],[61],"[18, 6]",[False],[0],"[0.008689765000000052, 0.006770659999999994]",[0.015193140000000027],[0.0019437694549563084],"[0.0013661400000000053, 0.0066408400000000055]",[0.0],2,0.09090909090909091
"[18, 6]",[32],[57],"[18, 6]",[False],[0],"[0.0008829000000000094, 0.009072290000000007]",[0.009719739999999977],[0.009803085327148514],"[0.003961470000000012, 0.009579169999999994]",[0.0],1,0.09090909090909091
"[18, 6]",[29],[57],"[18, 7]",[False],[0],"[0.003961470000000012, 0.009579169999999994]",[0.009792039999999976],[0.007292728424072298],"[0.007161100000000021, 0.0008344500000000057]",[0.0],1,0.09090909090909091
"[18, 7]",[34],[58],"[19, 6]",[False],[0],"[0.008742875000000028, 0.002711697500000004]",[0.31187529],[0.004974479675292912],"[0.0019742300000000195, 0.005164732499999988]",[0.0],3,0.25
"[19, 6]",[34],[58],"[19, 6]",[False],[0],"[0.0020157350000000167, 0.009683179999999996]",[0.061778570000000047],[0.002183980941772582],"[0.005095985000000023, 0.008388804999999996]",[0.0],2,0.18181818181818182
"[3, 0]",[0],[62],"[3, 3]",[False],[0],"[0.0067258399999999535, 0.007912060000000005]",[-0.67079945],[0.007729845046997235],"[0.001291984999999966, 0.0022914350000000066]",[0.0],2,0.009708737864077669
"[3, 3]",[0],[61],"[2, 5]",[False],[0],"[0.00037478999999998423, 0.003526440000000004]",[-0.46801824000000003],[0.009006156921386706],"[0.008829715000000033, 0.003976825000000005]",[0.0],2,0.04878048780487805
"[2, 5]",[0],[56],"[3, 7]",[False],[0],"[0.00828961499999999, 0.0058628350000000055]",[-0.5661293850000001],[0.0040215396881102955],"[0.0004492099999999482, 0.008766095000000007]",[0.0],2,0.09523809523809523
"[3, 7]",[0],[52],"[3, 9]",[False],[0],"[0.0015048262500000058, 0.008885380000000003]",[-0.192557125],[0.0013705658912659471],"[0.0068499075, 0.002449313749999996]",[0.0],4,0.12121212121212122
"[5, 13]",[0],[42],"[7, 14]",[False],[0],"[0.006982600000000049, 0.0038109250000000223]",[-0.15789331000000006],[0.008537368774414054],"[0.0010695000000000062, 0.0065082049999999995]",[0.0],2,0.1111111111111111
"[8, 16]",[31],[35],"[10, 16]",[False],[0],"[0.004575609999999966, 0.003336087500000001]",[0.009580028750000016],[0.002291846275329716],"[0.0027499300000000428, 0.004096581250000009]",[0.0],4,0.3333333333333333
"[10, 16]",[0],[41],"[12, 17]",[False],[0],"[0.006278238750000029, 0.0045850587500000095]",[-0.013379922499999974],[0.0007362985610961607],"[0.005096368750000017, 0.0036695950000000064]",[0.0],4,0.18181818181818182
"[12, 17]",[26],[36],"[14, 17]",[False],[0],"[0.0038015375000000004, 0.0028243700000000014]",[0.0022964325000000042],[0.00991679668426513],"[0.0035703249999999957, 0.005016927499999971]",[0.0],3,0.3333333333333333
"[14, 17]",[34],[39],"[16, 16]",[False],[0],"[0.006934012500000041, 0.005132472500000021]",[0.37693260000000006],[0.0014018034934998366],"[0.006465959999999965, 0.0059591362500000244]",[0.0],4,0.5
"[16, 16]",[34],[34],"[18, 16]",[False],[0],"[0.0026727800000000135, 0.0075737399999999955]",[0.24970362000000002],[0.00471082687377929],"[0.0011649399999999928, 0.0015810899999999795]",[0.0],1,0.25
"[18, 16]",[34],[36],"[19, 15]",[False],[0],"[0.0011649399999999928, 0.0015810899999999795]",[0.46385021],[0.00740341186523439],"[0.008412799999999996, 0.00023487000000001722]",[0.0],1,0.16666666666666666
"[19, 15]",[34],[45],"[21, 13]",[False],[0],"[0.006890850000000002, 0.0030338449999999986]",[0.7036136550000001],[0.0055728912353515975],"[0.002451420000000053, 0.0056934800000000025]",[0.0],2,0.4
"[21, 13]",[34],[41],"[22, 12]",[False],[0],"[0.003664610000000028, 0.0055019100000000005]",[0.44127921000000003],[0.008433284759521565],"[0.006769890000000025, 0.004719910000000001]",[0.0],1,0.25
"[22, 12]",[34],[44],"[23, 11]",[False],[0],"[0.006769890000000025, 0.004719910000000001]",[0.49040679],[0.002453575134277401],"[0.008084580000000013, 0.002709689999999999]",[0.0],1,0.25
"[23, 11]",[34],[53],"[24, 9]",[False],[0],"[0.007698917500000018, 0.0024590212500000107]",[0.71922337875],[0.004111869335174727],"[0.006746717499999985, 0.004728459999999999]",[0.0],4,1.0
"[24, 9]",[34],[50],"[25, 8]",[False],[0],"[0.007302020000000006, 0.007407980000000003]",[0.5643463400000001],[0.000774478912353594],"[0.004148200000000041, 0.00354931]",[0.0],1,0.25
"[25, 8]",[34],[56],"[25, 7]",[False],[0],"[0.0030308549999999938, 0.0019943449999999946]",[0.33541666000000003],[0.0079643154144287],"[0.00771602500000001, 0.003858964999999997]",[0.0],2,0.5
"[25, 7]",[34],[55],"[26, 5]",[False],[0],"[0.00906988500000005, 0.004437429999999997]",[0.721013195],[0.007123708724975619],"[0.0020318450000000356, 0.006662130000000004]",[0.0],2,0.18181818181818182
"[26, 5]",[34],[67],"[26, 4]",[False],[0],"[0.0029937189034873225, 0.001580316945178484]",[0.12300526376680308],[0.004563308528181235],"[0.0030958636275689767, 0.00875515286366886]",[0.0],55,0.21568627450980393
"[26, 4]",[34],[61],"[25, 2]",[False],[0],"[0.002038129999999975, 0.0018640300000000026]",[0.6349622500000001],[0.005393161773681628],"[0.009903040000000024, 0.006239980000000003]",[0.0],1,0.009259259259259259
"[25, 2]",[34],[63],"[25, 1]",[False],[0],"[0.009903040000000024, 0.006239980000000003]",[0.47124161000000003],[0.008455200195312531],"[0.005486450000000026, 0.00470892]",[0.0],1,0.14285714285714285
"[25, 1]",[34],[65],"[24, 0]",[False],[0],"[0.0044487050000000476, 0.007136739999999997]",[0.49709225000000007],[0.006180238723754958],"[0.008541165000000003, 0.004959480000000002]",[0.0],2,0.5
"[24, 0]",[34],[73],"[24, 0]",[False],[0],"[0.00930222999999998, 0.006721959999999999]",[0.647566115],[0.0002273750305174741],"[0.0015276099999999987, -0.009217214999999994]",[0.0],2,0.1
"[18, 0]",[34],[79],"[17, 0]",[False],[0],"[0.006518157703921491, -0.027513147481455627]",[0.49358956880101057],[0.02162193512137777],"[0.003471298113028024, -0.03960288311137146]",[0.0],30,0.6
"[17, 0]",[12],[64],"[17, 1]",[False],[0],"[0.007434400000000044, 0.004954150000000004]",[0.009491699999999985],[0.006939468383789005],"[0.0005209800000000406, 0.00046686000000000123]",[0.0],1,0.015873015873015872
"[17, 1]",[13],[70],"[16, 1]",[False],[0],"[0.0007490300000000203, 0.0009133299999999987]",[0.005486194999999973],[0.0010010242462158946],"[0.004781234999999967, 0.006276170000000006]",[0.0],2,0.18181818181818182
"[16, 1]",[0],[61],"[15, 2]",[False],[0],"[0.004515700000000039, 0.006466310000000005]",[-0.04178366],[0.005351295471191482],"[0.009672699999999998, 0.006260960000000003]",[0.0],1,0.07692307692307693
"[15, 2]",[11],[60],"[15, 3]",[False],[0],"[0.009672699999999998, 0.006260960000000003]",[0.00476574999999997],[0.003589534759521472],"[0.00618803000000003, 0.002141790000000003]",[0.0],1,0.04
"[15, 3]",[34],[71],"[15, 3]",[False],[0],"[0.007097715195312456, 0.0087979191796875]",[0.2786615612500001],[0.00573065482079999],"[0.004947202421874927, 0.0020814044921875063]",[0.0],9,0.3
"[15, 3]",[0],[57],"[15, 4]",[False],[0],"[0.0036450000000000284, 0.008033590000000005]",[-0.04714029000000003],[0.0019488143920898763],"[0.0022599000000000005, 0.007962120000000003]",[0.0],1,0.03333333333333333
"[15, 4]",[18],[62],"[15, 5]",[False],[0],"[0.008601458134155212, 0.0070880533847045915]",[0.0031505715299987476],[0.005320673773239731],"[0.00835805560562127, 0.0012592953258059748]",[0.0],17,0.20987654320987653
"[15, 5]",[11],[54],"[15, 6]",[False],[0],"[0.002410950000000042, 0.006908770000000003]",[0.008980139999999982],[0.002504501342773382],"[0.0038244000000000247, 0.002684230000000006]",[0.0],1,0.009615384615384616
"[15, 6]",[34],[65],"[15, 6]",[False],[0],"[0.006160611093749954, 0.005764306718749997]",[0.16171315796875008],[0.005809488147497386],"[0.008480621796874995, 0.001971475156249996]",[0.0],8,0.2
"[15, 6]",[7],[52],"[15, 7]",[False],[0],"[0.0060699600000000044, 0.0067344799999999976]",[0.0023686099999999984],[0.0005224037170410492],"[0.009117659999999991, 0.003675320000000001]",[0.0],1,0.025
"[15, 7]",[34],[57],"[16, 7]",[False],[0],"[0.008275147499999988, 0.005431900000000009]",[0.14735226000000007],[0.004685454368591297],"[0.002161132499999968, 0.0019981100000000026]",[0.0],3,0.07142857142857142
"[16, 7]",[21],[51],"[16, 7]",[False],[0],"[0.0030028700000000186, 0.00549696]",[0.008977859999999964],[0.00032810211181644004],"[0.007257030000000025, 0.008772590000000002]",[0.0],1,0.05555555555555555
"[16, 7]",[34],[57],"[17, 7]",[False],[0],"[0.008053165000000001, 0.0070707600000000145]",[0.11097417500000005],[0.009823541641235606],"[0.0022498750000000487, 0.004546325000000009]",[0.0],2,0.1111111111111111
"[17, 7]",[34],[57],"[17, 7]",[False],[0],"[0.0019017800000000005, 0.007992245000000014]",[0.16889732000000007],[0.001641540527343827],"[0.00616861, 0.004019835000000005]",[0.0],2,0.10526315789473684
"[17, 7]",[31],[51],"[18, 7]",[False],[0],"[0.006253099999999992, 0.006411290000000005]",[0.0073328199999999535],[0.0034172439575195206],"[0.000522459999999992, 0.007227879999999997]",[0.0],1,0.05263157894736842
"[18, 7]",[34],[51],"[18, 7]",[False],[0],"[0.000522459999999992, 0.007227879999999997]",[0.1010002],[0.007967319488525469],"[0.004757600000000018, 0.004952889999999993]",[0.0],1,0.08333333333333333
"[9, 2]",[0],[66],"[8, 4]",[False],[0],"[0.0016375450000000406, 0.00244488]",[-0.5782603925],[0.0023331308364868027],"[0.00842796749999998, 0.0049304150000000005]",[0.0],3,0.06521739130434782
"[8, 4]",[9],[66],"[8, 5]",[False],[0],"[0.0031548660253906263, 0.008346362519531247]",[0.003815217480468725],[0.0014861784735697055],"[0.0032318633520507928, 0.00475098349853516]",[0.0],13,0.28888888888888886
"[8, 5]",[0],[64],"[9, 7]",[False],[0],"[0.009774330000000012, 0.00965691]",[-0.32360675000000005],[0.00623937606811531],"[0.002217600000000009, 0.006497129999999995]",[0.0],1,0.02631578947368421
"[9, 7]",[7],[60],"[9, 8]",[False],[0],"[0.002498270000000047, 0.007594270000000005]",[0.0027250799999999405],[0.001181793212890657],"[0.007283055000000005, 0.00452611]",[0.0],2,0.05128205128205128
"[9, 8]",[0],[59],"[10, 10]",[False],[0],"[0.007126680000000019, 0.009050580000000003]",[-0.19909246000000003],[0.003677806854248079],"[0.004106799999999997, 0.0027778900000000085]",[0.0],1,0.023809523809523808
"[10, 10]",[14],[56],"[11, 11]",[False],[0],"[0.00700755000000006, 0.005994215000000001]",[0.007305119999999981],[0.0071260356903076055],"[0.006236914999999994, 0.0010615000000000051]",[0.0],2,0.07692307692307693
"[11, 11]",[34],[52],"[12, 11]",[False],[0],"[0.0019841696875000214, 0.0052366312500000105]",[0.06268051078125005],[0.0029668885469438314],"[0.002351748593750029, 0.003919666093750008]",[0.0],7,0.2916666666666667
