StateID,ActID,RewardID,NextStateID,Done,CostID,StateIdMod,ActIdMod,RewardIdMod,NextStateIdMod,CostIdMod
"[13, 9]",[34],[49],"[14, 8]",[False],[0],"[0.0042532299999999985, 0.006733139999999993]",[0.40175969],[0.0036594009399414183],"[0.001208200000000003, 0.006939139999999996]",[0.0]
"[14, 8]",[34],[52],"[14, 7]",[False],[0],"[0.001208200000000003, 0.006939139999999996]",[0.60738464],[0.0035286712646485155],"[0.0063219700000000205, 0.002004490000000003]",[0.0]
"[14, 7]",[34],[54],"[14, 5]",[False],[0],"[0.0063219700000000205, 0.002004490000000003]",[0.50065908],[0.0080615615844726],"[0.00918848000000001, 0.00973809]",[0.0]
"[14, 5]",[34],[56],"[15, 5]",[False],[0],"[0.00918848000000001, 0.00973809]",[0.34509984],[0.004816570281982499],"[0.0002997000000000329, 0.001360540000000002]",[0.0]
"[15, 5]",[34],[57],"[15, 4]",[False],[0],"[0.0002997000000000329, 0.001360540000000002]",[0.31306967],[0.009970073699951116],"[0.00011330000000000194, 0.003783830000000002]",[0.0]
"[15, 4]",[34],[59],"[14, 3]",[False],[0],"[0.00011330000000000194, 0.003783830000000002]",[0.2715478],[0.0030474281311035478],"[0.00877000000000001, 0.007245079999999999]",[0.0]
"[14, 3]",[34],[60],"[14, 3]",[False],[0],"[0.00877000000000001, 0.007245079999999999]",[0.23310148],[0.004202556610107454],"[0.006431699999999995, 0.0016676400000000032]",[0.0]
"[14, 3]",[34],[61],"[14, 2]",[False],[0],"[0.006431699999999995, 0.0016676400000000032]",[0.18123275],[0.002764167785644563],"[0.0032702800000000247, 0.007386770000000001]",[0.0]
"[14, 2]",[34],[62],"[13, 2]",[False],[0],"[0.0032702800000000247, 0.007386770000000001]",[0.16339031],[0.0004337120056153547],"[0.009447650000000031, 0.003552050000000001]",[0.0]
"[13, 2]",[34],[62],"[13, 2]",[False],[0],"[0.009447650000000031, 0.003552050000000001]",[0.050486670000000004],[0.0024579811096191277],"[0.005161960000000023, 0.002539780000000002]",[0.0]
"[13, 2]",[34],[63],"[13, 1]",[False],[0],"[0.005161960000000023, 0.002539780000000002]",[0.19800156000000002],[0.0018580627441405675],"[0.0005176800000000221, 0.007839840000000002]",[0.0]
"[13, 1]",[30],[62],"[12, 1]",[False],[0],"[0.0005176800000000221, 0.007839840000000002]",[0.0029630699999999947],[0.009506301879882755],"[0.005434719999999997, 0.009015720000000003]",[0.0]
"[12, 1]",[33],[62],"[12, 1]",[False],[0],"[0.005434719999999997, 0.009015720000000003]",[0.00484205999999999],[0.008748321533203245],"[0.000497430000000014, 0.009394680000000004]",[0.0]
"[12, 1]",[20],[62],"[11, 2]",[False],[0],"[0.000497430000000014, 0.009394680000000004]",[0.0004052199999999631],[0.0012686538696290266],"[0.005800100000000015, 0.0031345200000000017]",[0.0]
"[11, 2]",[24],[61],"[11, 2]",[False],[0],"[0.005800100000000015, 0.0031345200000000017]",[0.004014489999999968],[0.00596937179565424],"[0.001642920000000032, 0.005784180000000003]",[0.0]
"[11, 2]",[15],[60],"[10, 3]",[False],[0],"[0.001642920000000032, 0.005784180000000003]",[0.009083039999999978],[0.006423473358154373],"[0.00802290000000003, 0.0005570800000000032]",[0.0]
"[10, 3]",[26],[60],"[10, 3]",[False],[0],"[0.00802290000000003, 0.0005570800000000032]",[0.0023221699999999602],[0.002039623260498079],"[0.005029000000000037, 0.0027491000000000026]",[0.0]
"[10, 3]",[14],[59],"[10, 3]",[False],[0],"[0.005029000000000037, 0.0027491000000000026]",[0.009685539999999975],[0.0020238494873046752],"[0.0025359200000000005, 0.007756910000000004]",[0.0]
"[10, 3]",[9],[57],"[10, 4]",[False],[0],"[0.0025359200000000005, 0.007756910000000004]",[0.004221419999999998],[0.009234981536865356],"[0.0009180199999999951, 0.004151410000000001]",[0.0]
"[10, 4]",[5],[56],"[10, 5]",[False],[0],"[0.0009180199999999951, 0.004151410000000001]",[0.001397489999999989],[0.0043048286437988165],"[0.0003803800000000447, 0.0016164800000000052]",[0.0]
"[10, 5]",[17],[55],"[10, 5]",[False],[0],"[0.0003803800000000447, 0.0016164800000000052]",[0.0003423899999999789],[0.005321979522705111],"[0.0008786200000000279, 0.006107929999999999]",[0.0]
"[10, 5]",[30],[55],"[10, 5]",[False],[0],"[0.0008786200000000279, 0.006107929999999999]",[0.008488219999999973],[0.0032464027404786374],"[0.0019111500000000038, 0.0071456400000000034]",[0.0]
"[10, 5]",[32],[55],"[10, 5]",[False],[0],"[0.0019111500000000038, 0.0071456400000000034]",[0.004172749999999947],[0.0019550323486328455],"[0.0030889400000000157, 0.007791279999999999]",[0.0]
"[10, 5]",[18],[54],"[10, 6]",[False],[0],"[0.0030889400000000157, 0.007791279999999999]",[0.004619179999999962],[0.0036859130859374888],"[0.004556050000000009, 0.0019259399999999975]",[0.0]
"[10, 6]",[17],[53],"[10, 6]",[False],[0],"[0.004556050000000009, 0.0019259399999999975]",[0.00838057999999998],[0.005104942321777288],"[0.006693050000000009, 0.006216400000000007]",[0.0]
"[10, 6]",[30],[53],"[10, 6]",[False],[0],"[0.006693050000000009, 0.006216400000000007]",[0.0028001599999999786],[0.0027449798583985153],"[0.009350580000000028, 0.007396330000000003]",[0.0]
"[10, 6]",[34],[53],"[11, 6]",[False],[0],"[0.009350580000000028, 0.007396330000000003]",[0.01293449],[0.0028917503356933483],"[0.002130070000000024, 0.00732302000000001]",[0.0]
"[11, 6]",[34],[54],"[11, 6]",[False],[0],"[0.002130070000000024, 0.00732302000000001]",[0.15355482],[6.948471069348136e-05],"[0.004710400000000043, 0.0037341000000000006]",[0.0]
"[11, 6]",[34],[54],"[11, 6]",[False],[0],"[0.004710400000000043, 0.0037341000000000006]",[0.01747021],[0.00044294357299803563],"[0.006897899999999997, 0.0035472999999999998]",[0.0]
"[11, 6]",[34],[54],"[11, 6]",[False],[0],"[0.006897899999999997, 0.0035472999999999998]",[0.07349839],[0.0036179161071776787],"[0.008980799999999995, 0.0019599100000000057]",[0.0]
"[11, 6]",[34],[55],"[12, 5]",[False],[0],"[0.008980799999999995, 0.0019599100000000057]",[0.21230166],[0.0037329673767090617],"[0.0006246200000000132, 0.006902460000000001]",[0.0]
"[12, 5]",[34],[56],"[12, 5]",[False],[0],"[0.0006246200000000132, 0.006902460000000001]",[0.20629735000000002],[0.003547801971435491],"[0.0014672999999999978, 0.001994850000000001]",[0.0]
"[4, 0]",[0],[71],"[4, 0]",[False],[0],"[0.00954620000000004, -0.010901169999999995]",[-0.36488896000000004],[0.004255523681640788],"[0.0007552300000000303, 0.0069710499999999995]",[0.0]
"[4, 0]",[0],[68],"[3, 2]",[False],[0],"[0.0007552300000000303, 0.0069710499999999995]",[-0.24458002],[0.004526538848877028],"[0.00466340000000001, 0.0018356100000000014]",[0.0]
"[3, 2]",[0],[65],"[3, 3]",[False],[0],"[0.00466340000000001, 0.0018356100000000014]",[-0.33365675000000006],[0.0003437042236328434],"[0.0010685800000000117, 0.008927010000000004]",[0.0]
"[3, 3]",[0],[61],"[3, 5]",[False],[0],"[0.0010685800000000117, 0.008927010000000004]",[-0.33553851],[0.006066741943359407],"[0.00021100000000004275, 0.0060654900000000015]",[0.0]
"[3, 5]",[0],[58],"[3, 7]",[False],[0],"[0.00021100000000004275, 0.0060654900000000015]",[-0.34306526000000004],[0.0014135551452637042],"[0.0021056000000000113, 0.003392079999999997]",[0.0]
"[3, 7]",[0],[55],"[3, 8]",[False],[0],"[0.0021056000000000113, 0.003392079999999997]",[-0.14931579],[0.00644769668579096],"[0.006514070000000009, 0.005875079999999991]",[0.0]
"[3, 8]",[0],[53],"[4, 9]",[False],[0],"[0.006514070000000009, 0.005875079999999991]",[-0.0006819700000000317],[0.008913631439209107],"[0.002721649999999999, 0.00464209000000001]",[0.0]
"[4, 9]",[6],[52],"[5, 10]",[False],[0],"[0.002721649999999999, 0.00464209000000001]",[0.002432329999999979],[0.004535274505615312],"[0.0002477500000000344, 0.00183125000000001]",[0.0]
"[5, 10]",[12],[51],"[5, 10]",[False],[0],"[0.0002477500000000344, 0.00183125000000001]",[0.002544779999999962],[0.0031625175476075445],"[0.008844050000000036, 0.00751764999999999]",[0.0]
"[5, 10]",[8],[50],"[6, 11]",[False],[0],"[0.008844050000000036, 0.00751764999999999]",[0.00798401],[6.170272827142956e-05],"[0.008396230000000001, 0.00406808]",[0.0]
"[6, 11]",[34],[50],"[7, 11]",[False],[0],"[0.008396230000000001, 0.00406808]",[0.06954926],[0.0030391693115234715],"[0.008567700000000017, 0.002579389999999999]",[0.0]
"[7, 11]",[34],[50],"[8, 11]",[False],[0],"[0.008567700000000017, 0.002579389999999999]",[0.09317995],[0.007198143005371128],"[0.008469530000000017, 0.0004997899999999982]",[0.0]
"[8, 11]",[34],[50],"[9, 11]",[False],[0],"[0.008469530000000017, 0.0004997899999999982]",[0.02491211],[0.007943725585937578],"[0.008129600000000037, 0.00012702000000000373]",[0.0]
"[9, 11]",[34],[51],"[10, 10]",[False],[0],"[0.008129600000000037, 0.00012702000000000373]",[0.12100411999999999],[0.0034939193725587164],"[0.007601840000000002, 0.007351830000000007]",[0.0]
"[10, 10]",[34],[52],"[11, 10]",[False],[0],"[0.007601840000000002, 0.007351830000000007]",[0.28387367],[0.0071876335144043305],"[0.006413020000000031, 0.0005050400000000017]",[0.0]
"[11, 10]",[34],[53],"[12, 9]",[False],[0],"[0.006413020000000031, 0.0005050400000000017]",[0.24485741],[0.008930511474609453],"[0.00418070000000003, 0.0046336299999999945]",[0.0]
"[12, 9]",[34],[55],"[13, 8]",[False],[0],"[0.00418070000000003, 0.0046336299999999945]",[0.41894393],[0.009377670288085926],"[0.0007768400000000026, 0.004410000000000011]",[0.0]
"[13, 8]",[34],[57],"[13, 7]",[False],[0],"[0.0007768400000000026, 0.004410000000000011]",[0.39818055],[0.008786754608154418],"[0.00576486000000004, 0.004705530000000005]",[0.0]
"[13, 7]",[34],[59],"[13, 6]",[False],[0],"[0.00576486000000004, 0.004705530000000005]",[0.26911057],[0.0017422294616698652],"[0.009372250000000028, 0.008227819999999993]",[0.0]
"[13, 6]",[34],[61],"[14, 5]",[False],[0],"[0.009372250000000028, 0.008227819999999993]",[0.38703296],[0.0005938911437989042],"[0.0017859399999999963, 0.008801940000000003]",[0.0]
"[14, 5]",[34],[62],"[14, 5]",[False],[0],"[0.0017859399999999963, 0.008801940000000003]",[0.24810717000000002],[0.0024992752075195628],"[0.0028768300000000073, 0.0028492200000000013]",[0.0]
"[14, 5]",[34],[63],"[14, 4]",[False],[0],"[0.0028768300000000073, 0.0028492200000000013]",[0.26686782000000003],[0.005342693328857498],"[0.002990200000000009, 0.006427540000000002]",[0.0]
"[14, 4]",[34],[64],"[14, 4]",[False],[0],"[0.002990200000000009, 0.006427540000000002]",[0.20782933],[0.005234107971191393],"[0.002154830000000007, 0.001481780000000002]",[0.0]
"[14, 4]",[34],[66],"[14, 3]",[False],[0],"[0.002154830000000007, 0.001481780000000002]",[0.32725042],[0.0010966682434082782],"[0.00036890000000001574, 0.003550549999999998]",[0.0]
"[14, 3]",[34],[66],"[13, 3]",[False],[0],"[0.00036890000000001574, 0.003550549999999998]",[0.1306161],[0.007127418518066437],"[0.007576120000000021, 0.0005351500000000033]",[0.0]
"[13, 3]",[34],[67],"[13, 2]",[False],[0],"[0.007576120000000021, 0.0005351500000000033]",[0.14430992],[0.0038430023193360124],"[0.00428266999999999, 0.007177440000000004]",[0.0]
"[13, 2]",[34],[67],"[13, 2]",[False],[0],"[0.00428266999999999, 0.007177440000000004]",[0.06627029],[0.006656436920165957],"[0.0005561299999999898, 0.005770650000000002]",[0.0]
"[13, 2]",[34],[68],"[12, 2]",[False],[0],"[0.0005561299999999898, 0.005770650000000002]",[0.10096646],[0.0012047958374023296],"[0.006558100000000004, 0.0034964400000000034]",[0.0]
"[12, 2]",[28],[67],"[12, 2]",[False],[0],"[0.006558100000000004, 0.0034964400000000034]",[0.007009399999999964],[0.00805528640747069],"[0.002401499999999994, 0.005071250000000003]",[0.0]
"[12, 2]",[34],[68],"[11, 2]",[False],[0],"[0.002401499999999994, 0.005071250000000003]",[0.09595263],[0.002352924346923947],"[0.00829830000000002, 0.002922440000000002]",[0.0]
"[11, 2]",[27],[67],"[11, 2]",[False],[0],"[0.00829830000000002, 0.002922440000000002]",[0.007297209999999955],[0.00871770858764656],"[0.0040628000000000174, 0.004740030000000003]",[0.0]
"[11, 2]",[17],[66],"[11, 2]",[False],[0],"[0.0040628000000000174, 0.004740030000000003]",[0.0013785299999999698],[0.009786643981933536],"[0.00025938000000001564, 0.009205490000000004]",[0.0]
"[11, 2]",[28],[66],"[10, 3]",[False],[0],"[0.00025938000000001564, 0.009205490000000004]",[0.005135849999999963],[0.006543483734130846],"[0.007018730000000004, 0.0008271500000000005]",[0.0]
"[10, 3]",[11],[65],"[10, 3]",[False],[0],"[0.007018730000000004, 0.0008271500000000005]",[0.006138679999999964],[0.004850387573242307],"[0.004262900000000045, 0.0066736500000000015]",[0.0]
"[10, 3]",[18],[64],"[10, 4]",[False],[0],"[0.004262900000000045, 0.0066736500000000015]",[0.001116829999999975],[0.006406269073486404],"[0.0023558600000000186, 0.0008957500000000007]",[0.0]
"[10, 4]",[31],[64],"[10, 4]",[False],[0],"[0.0023558600000000186, 0.0008957500000000007]",[0.006301720000000002],[0.004721317291259797],"[0.000944120000000024, 0.0017382000000000022]",[0.0]
"[10, 4]",[18],[63],"[9, 4]",[False],[0],"[0.000944120000000024, 0.0017382000000000022]",[0.008979779999999982],[0.006670303344726505],"[0.009836970000000023, 0.005763660000000004]",[0.0]
"[9, 4]",[18],[62],"[9, 4]",[False],[0],"[0.009836970000000023, 0.005763660000000004]",[0.0019999099999999832],[0.008270339965820255],"[0.009383140000000035, 0.009963760376000004]",[0.0]
"[9, 5]",[22],[61],"[10, 5]",[False],[0],"[0.009507100000000013, 0.0023978900000000015]",[0.003200749999999971],[0.007061996459961058],"[5.9900000000032844e-05, 0.005567790000000005]",[0.0]
"[10, 5]",[19],[60],"[10, 5]",[False],[0],"[5.9900000000032844e-05, 0.005567790000000005]",[0.008059639999999977],[0.00946502685546887],"[0.001153340000000034, 0.009366390000000004]",[0.0]
"[10, 5]",[34],[61],"[10, 5]",[False],[0],"[0.001153340000000034, 0.009366390000000004]",[0.02110635],[2.025604248054487e-05],"[0.0026372000000000374, 0.009088750000000001]",[0.0]
"[10, 5]",[34],[61],"[10, 5]",[False],[0],"[0.0026372000000000374, 0.009088750000000001]",[0.02711057],[0.0008757972717284585],"[0.004068540000000041, 0.008661030000000002]",[0.0]
"[10, 5]",[34],[61],"[10, 5]",[False],[0],"[0.004068540000000041, 0.008661030000000002]",[0.03532671],[0.002142181396484451],"[0.00542055, 0.008027790000000002]",[0.0]
"[10, 5]",[32],[61],"[10, 5]",[False],[0],"[0.00542055, 0.008027790000000002]",[0.005351299999999948],[0.0009097480773926098],"[0.006737799999999992, 0.008643980000000004]",[0.0]
"[10, 5]",[19],[60],"[10, 6]",[False],[0],"[0.006737799999999992, 0.008643980000000004]",[0.008125239999999976],[0.003316020965576115],"[0.008323360000000033, 0.0024409200000000027]",[0.0]
"[10, 6]",[34],[60],"[11, 6]",[False],[0],"[0.008323360000000033, 0.0024409200000000027]",[0.09247551],[0.007439804077148469],"[0.00020393999999999794, 0.0003790800000000004]",[0.0]
"[11, 6]",[34],[61],"[11, 5]",[False],[0],"[0.00020393999999999794, 0.0003790800000000004]",[0.10160767],[0.002020111083984451],"[0.0017424000000000172, 0.00808883]",[0.0]
"[11, 5]",[33],[61],"[11, 5]",[False],[0],"[0.0017424000000000172, 0.00808883]",[0.00918531999999995],[0.0014793777465821074],"[0.0030510800000000237, 0.008359190000000004]",[0.0]
"[11, 5]",[34],[61],"[11, 5]",[False],[0],"[0.0030510800000000237, 0.008359190000000004]",[0.07523286],[0.00474103927612299],"[0.004301520000000043, 0.006728409999999999]",[0.0]
"[11, 5]",[34],[62],"[11, 5]",[False],[0],"[0.004301520000000043, 0.006728409999999999]",[0.12149178999999999],[0.00031564712524421654],"[0.005229400000000035, 0.003941059999999998]",[0.0]
"[5, 0]",[0],[71],"[4, 0]",[False],[0],"[0.002190800000000036, -0.01972676999999999]",[-0.35492496000000007],[0.004753723144531324],"[0.0019744499999999957, -0.002103639999999997]",[0.0]
"[4, 0]",[0],[68],"[3, 1]",[False],[0],"[0.0019744499999999957, -0.002103639999999997]",[-0.29292470000000004],[0.002607555389404416],"[0.004495080000000011, 0.003969530000000001]",[0.0]
"[3, 1]",[0],[64],"[2, 3]",[False],[0],"[0.004495080000000011, 0.003969530000000001]",[-0.33760909000000006],[0.008227024078369172],"[0.009647000000000034, 0.0011596900000000031]",[0.0]
"[2, 3]",[0],[61],"[2, 4]",[False],[0],"[0.009647000000000034, 0.0011596900000000031]",[-0.24022048000000007],[0.00871604919433597],"[0.007419530000000025, 0.0059152300000000005]",[0.0]
"[2, 4]",[0],[58],"[2, 6]",[False],[0],"[0.007419530000000025, 0.0059152300000000005]",[-0.34314727],[0.004058666229248168],"[0.007690130000000035, 0.003243909999999999]",[0.0]
"[2, 6]",[0],[55],"[3, 7]",[False],[0],"[0.007690130000000035, 0.003243909999999999]",[-0.20853087000000003],[0.0061321258544922205],"[0.0005539000000000221, 0.007207140000000006]",[0.0]
"[3, 7]",[0],[52],"[3, 9]",[False],[0],"[0.0005539000000000221, 0.007207140000000006]",[-0.19105762999999998],[0.009079246520996127],"[0.005628460000000028, 0.0007335800000000062]",[0.0]
"[3, 9]",[0],[51],"[4, 9]",[False],[0],"[0.005628460000000028, 0.0007335800000000062]",[0.002479449999999994],[0.001703205108642523],"[0.002609239999999992, 0.009421670000000002]",[0.0]
"[4, 9]",[0],[48],"[5, 11]",[False],[0],"[0.002609239999999992, 0.009421670000000002]",[-0.11254165000000005],[0.008576126098632869],"[0.0011333600000000155, 0.0009852099999999985]",[0.0]
"[5, 11]",[13],[47],"[6, 11]",[False],[0],"[0.0011333600000000155, 0.0009852099999999985]",[0.002406589999999988],[0.007696514129638751],"[0.0011811500000000162, 0.0064250900000000066]",[0.0]
"[6, 11]",[20],[47],"[7, 12]",[False],[0],"[0.0011811500000000162, 0.0064250900000000066]",[0.00012922999999998713],[0.0002029228210449121],"[0.0020090000000000437, 0.00017183000000000476]",[0.0]
"[7, 12]",[22],[46],"[8, 12]",[False],[0],"[0.0020090000000000437, 0.00017183000000000476]",[0.001998499999999983],[0.0038028144836425685],"[0.0034071299999999943, 0.003371770000000003]",[0.0]
"[8, 12]",[34],[47],"[9, 11]",[False],[0],"[0.0034071299999999943, 0.003371770000000003]",[0.15533998000000002],[0.0010698127746581933],"[0.0049528400000000364, 0.009738270000000005]",[0.0]
"[9, 11]",[34],[47],"[10, 11]",[False],[0],"[0.0049528400000000364, 0.009738270000000005]",[0.16880938],[0.009010295867919979],"[0.005899180000000035, 0.005767999999999994]",[0.0]
"[10, 11]",[34],[49],"[11, 10]",[False],[0],"[0.005899180000000035, 0.005767999999999994]",[0.27114549],[0.0020676231384277686],"[0.006073930000000045, 0.00923951000000001]",[0.0]
"[11, 10]",[34],[50],"[12, 10]",[False],[0],"[0.006073930000000045, 0.00923951000000001]",[0.34539061],[0.008837127685546998],"[0.005105039999999998, 0.00085468]",[0.0]
"[12, 10]",[34],[52],"[13, 9]",[False],[0],"[0.005105039999999998, 0.00085468]",[0.39881247000000003],[0.008277778625488404],"[0.002723400000000044, 0.0011343599999999957]",[0.0]
"[13, 9]",[34],[54],"[13, 8]",[False],[0],"[0.002723400000000044, 0.0011343599999999957]",[0.27019349000000004],[0.00128742218017577],"[0.008958000000000023, 0.004629580000000008]",[0.0]
"[13, 8]",[34],[55],"[14, 7]",[False],[0],"[0.008958000000000023, 0.004629580000000008]",[0.28156769],[0.004865837097167957],"[0.0041365700000000165, 0.00784038]",[0.0]
"[14, 7]",[34],[56],"[14, 7]",[False],[0],"[0.0041365700000000165, 0.00784038]",[0.27468134],[0.008099880218505981],"[0.008238140000000015, 0.0012233099999999966]",[0.0]
"[14, 7]",[34],[58],"[15, 6]",[False],[0],"[0.008238140000000015, 0.0012233099999999966]",[0.27607227],[0.0014034461975097091],"[0.0012791700000000152, 0.004571429999999998]",[0.0]
"[15, 6]",[34],[60],"[15, 5]",[False],[0],"[0.0012791700000000152, 0.004571429999999998]",[0.47484528000000004],[0.004645729064941394],"[0.0029907799999999898, 0.0029504299999999987]",[0.0]
"[15, 5]",[34],[62],"[15, 4]",[False],[0],"[0.0029907799999999898, 0.0029504299999999987]",[0.33363484],[0.0008274841308594065],"[0.0030313000000000336, 0.004859519999999999]",[0.0]
"[15, 4]",[34],[64],"[15, 3]",[False],[0],"[0.0030313000000000336, 0.004859519999999999]",[0.40644589000000003],[0.0006497955322265492],"[0.0016802000000000396, 0.004948340000000001]",[0.0]
"[15, 3]",[34],[65],"[14, 3]",[False],[0],"[0.0016802000000000396, 0.004948340000000001]",[0.20320228],[0.00030994415283215095],"[0.009014379999999999, 0.00011827000000000192]",[0.0]
"[14, 3]",[34],[65],"[14, 2]",[False],[0],"[0.009014379999999999, 0.00011827000000000192]",[0.17246545000000002],[0.00843315124511713],"[0.005616670000000001, 0.0060566900000000035]",[0.0]
"[14, 2]",[34],[66],"[14, 2]",[False],[0],"[0.005616670000000001, 0.0060566900000000035]",[0.1309894],[0.004482688903808669],"[0.0016244699999999994, 0.0030318800000000007]",[0.0]
"[14, 2]",[34],[66],"[13, 2]",[False],[0],"[0.0016244699999999994, 0.0030318800000000007]",[0.11800677999999999],[0.009882965087890567],"[0.007165499999999993, 0.00033179000000000194]",[0.0]
"[13, 2]",[34],[67],"[13, 1]",[False],[0],"[0.007165499999999993, 0.00033179000000000194]",[0.15247760000000002],[0.007006912231445254],"[0.002228630000000011, 0.006769810000000003]",[0.0]
"[13, 1]",[34],[67],"[12, 1]",[False],[0],"[0.002228630000000011, 0.006769810000000003]",[0.01684751],[0.007349281311035098],"[0.006902720000000022, 0.006598630000000003]",[0.0]
"[12, 1]",[32],[67],"[12, 1]",[False],[0],"[0.006902720000000022, 0.006598630000000003]",[0.003538579999999958],[0.0060261535644531555],"[0.0015938000000000271, 0.00726018]",[0.0]
"[12, 1]",[22],[66],"[11, 2]",[False],[0],"[0.0015938000000000271, 0.00726018]",[0.007994529999999968],[0.009925880432128848],"[0.006518100000000011, 0.000310330000000001]",[0.0]
"[11, 2]",[26],[66],"[11, 2]",[False],[0],"[0.006518100000000011, 0.000310330000000001]",[0.0025783799999999947],[0.005554809570312531],"[0.0018843200000000348, 0.002495850000000001]",[0.0]
"[11, 2]",[22],[65],"[10, 2]",[False],[0],"[0.0018843200000000348, 0.002495850000000001]",[0.005931309999999992],[0.009351348876953111],"[0.007648999999999993, 0.005597560000000001]",[0.0]
"[10, 2]",[25],[65],"[10, 2]",[False],[0],"[0.007648999999999993, 0.005597560000000001]",[0.0042416100000000016],[0.004563426971435533],"[0.003872320000000016, 0.007991460000000002]",[0.0]
"[10, 2]",[13],[64],"[10, 3]",[False],[0],"[0.003872320000000016, 0.007991460000000002]",[0.001024029999999983],[0.003614673614502073],"[0.000642940000000012, 0.003465969999999997]",[0.0]
"[10, 3]",[20],[63],"[9, 3]",[False],[0],"[0.000642940000000012, 0.003465969999999997]",[0.009392949999999962],[0.006584281921386706],"[0.008184960000000041, 0.0069810900000000006]",[0.0]
"[9, 3]",[24],[63],"[9, 3]",[False],[0],"[0.008184960000000041, 0.0069810900000000006]",[0.008563909999999966],[0.0015125465393067607],"[0.006237200000000021, 0.009517030000000001]",[0.0]
"[9, 3]",[25],[62],"[9, 4]",[False],[0],"[0.006237200000000021, 0.009517030000000001]",[0.0011822799999999748],[0.006571655273437487],"[0.004691660000000009, 0.001987410000000002]",[0.0]
"[9, 4]",[25],[62],"[9, 4]",[False],[0],"[0.004691660000000009, 0.001987410000000002]",[0.003979309999999953],[0.0017705726623534583],"[0.003537650000000026, 0.00438798]",[0.0]
"[9, 4]",[17],[61],"[9, 4]",[False],[0],"[0.003537650000000026, 0.00438798]",[0.00731251999999997],[0.00313619613647473],"[0.0028700199999999957, 0.008705210000000005]",[0.0]
"[9, 4]",[13],[60],"[9, 5]",[False],[0],"[0.0028700199999999957, 0.008705210000000005]",[0.0014735699999999814],[0.0022098541259765944],"[0.0029542400000000194, 0.004168270000000003]",[0.0]
"[9, 5]",[22],[59],"[9, 5]",[False],[0],"[0.0029542400000000194, 0.004168270000000003]",[0.008433079999999978],[0.006131515502929631],"[0.0037832199999999986, 0.007207510000000002]",[0.0]
"[9, 5]",[14],[58],"[9, 6]",[False],[0],"[0.0037832199999999986, 0.007207510000000002]",[0.006458209999999975],[0.005954475402832064],"[0.005207829999999991, 0.002295960000000003]",[0.0]
"[9, 6]",[21],[57],"[9, 6]",[False],[0],"[0.005207829999999991, 0.002295960000000003]",[0.00047555999999997385],[0.008978252410888616],"[0.007361230000000019, 0.005784140000000004]",[0.0]
"[9, 6]",[24],[57],"[10, 6]",[False],[0],"[0.007361230000000019, 0.005784140000000004]",[0.007727619999999977],[0.003864650726318303],"[2.3050000000000154e-05, 0.00834095000000001]",[0.0]
"[10, 6]",[34],[57],"[10, 6]",[False],[0],"[2.3050000000000154e-05, 0.00834095000000001]",[0.03790094],[0.00525968551635741],"[0.0029203700000000367, 0.0076434500000000065]",[0.0]
"[10, 6]",[23],[56],"[10, 7]",[False],[0],"[0.0029203700000000367, 0.0076434500000000065]",[0.0028951799999999746],[0.009404411315918002],"[0.005899530000000017, 0.0005709899999999987]",[0.0]
"[10, 7]",[34],[57],"[10, 6]",[False],[0],"[0.005899530000000017, 0.0005709899999999987]",[0.11151522],[0.00448015213012703],"[0.009055480000000036, 0.00803315]",[0.0]
"[10, 6]",[34],[57],"[11, 6]",[False],[0],"[0.009055480000000036, 0.00803315]",[0.095104],[0.008735351562499988],"[0.001827339999999995, 0.005905619999999997]",[0.0]
"[11, 6]",[34],[58],"[11, 6]",[False],[0],"[0.001827339999999995, 0.005905619999999997]",[0.04718147],[0.0005944442749024649],"[0.0043226800000000076, 0.004976019999999994]",[0.0]
"[1, 0]",[0],[71],"[1, 1]",[False],[0],"[0.009335350000000029, -7.570999999999967e-05]",[-0.39746270000000006],[0.0026268386840821497],"[0.002319880000000005, 0.008610880000000003]",[0.0]
"[1, 1]",[0],[67],"[0, 3]",[False],[0],"[0.002319880000000005, 0.008610880000000003]",[-0.48006803],[0.001123504638671861],"[0.008404400000000034, 0.00936254]",[0.0]
"[0, 3]",[0],[63],"[0, 5]",[False],[0],"[0.008404400000000034, 0.00936254]",[-0.39436849000000007],[0.0039050292968750757],"[0.007694919999999994, 0.007971760000000003]",[0.0]
"[0, 5]",[0],[60],"[0, 7]",[False],[0],"[0.007694919999999994, 0.007971760000000003]",[-0.30850345],[0.0009799003601074982],"[0.009848380000000045, 0.004434330000000005]",[0.0]
"[0, 7]",[0],[57],"[1, 8]",[False],[0],"[0.009848380000000045, 0.004434330000000005]",[-0.22069139000000004],[0.002445297241211059],"[0.004518820000000043, 0.008701649999999991]",[0.0]
"[1, 8]",[0],[53],"[2, 10]",[False],[0],"[0.004518820000000043, 0.008701649999999991]",[-0.32106194],[0.008892173767089966],"[0.001605800000000008, 0.005478220000000009]",[0.0]
"[2, 10]",[0],[51],"[3, 11]",[False],[0],"[0.001605800000000008, 0.005478220000000009]",[-0.05967830000000002],[0.00840829849243163],"[0.001028529999999998, 0.005720200000000007]",[0.0]
"[3, 11]",[1],[50],"[4, 12]",[False],[0],"[0.001028529999999998, 0.005720200000000007]",[0.008705819999999984],[0.0018435478210450003],"[0.0019855299999999923, 0.004002499999999999]",[0.0]
